fuente,codigo_comuna,nombre_comuna_base,nombre_fuente,nombre_normalizado,tipo_diferencia,requiere_homologacion_manual,observacion,llave_principal_proyecto
D,13120,ÑUÑOA,Ñuñoa,NUNOA,coincidencia_por_normalizacion,False,"La diferencia de nombre se resuelve automaticamente con normalizacion de mayusculas, espacios y tildes.",codigo_comuna
D,13121,PEDRO AGUIRRE CERDA,Pedro Aguirre Cerda,PEDRO AGUIRRE CERDA,coincidencia_por_normalizacion,False,"La diferencia de nombre se resuelve automaticamente con normalizacion de mayusculas, espacios y tildes.",codigo_comuna
D,13122,PEÑALOLEN,Peñalolén,PENALOLEN,coincidencia_por_normalizacion,False,"La diferencia de nombre se resuelve automaticamente con normalizacion de mayusculas, espacios y tildes.",codigo_comuna
D,13123,PROVIDENCIA,Providencia,PROVIDENCIA,coincidencia_por_normalizacion,False,"La diferencia de nombre se resuelve automaticamente con normalizacion de mayusculas, espacios y tildes.",codigo_comuna
D,13124,PUDAHUEL,Pudahuel,PUDAHUEL,coincidencia_por_normalizacion,False,"La diferencia de nombre se resuelve automaticamente con normalizacion de mayusculas, espacios y tildes.",codigo_comuna
D,13125,QUILICURA,Quilicura,QUILICURA,coincidencia_por_normalizacion,False,"La diferencia de nombre se resuelve automaticamente con normalizacion de mayusculas, espacios y tildes.",codigo_comuna
D,13126,QUINTA NORMAL,Quinta Normal,QUINTA NORMAL,coincidencia_por_normalizacion,False,"La diferencia de nombre se resuelve automaticamente con normalizacion de mayusculas, espacios y tildes.",codigo_comuna
D,13127,RECOLETA,Recoleta,RECOLETA,coincidencia_por_normalizacion,False,"La diferencia de nombre se resuelve automaticamente con normalizacion de mayusculas, espacios y tildes.",codigo_comuna
D,13128,RENCA,Renca,RENCA,coincidencia_por_normalizacion,False,"La diferencia de nombre se resuelve automaticamente con normalizacion de mayusculas, espacios y tildes.",codigo_comuna
D,13129,SAN JOAQUIN,San Joaquín,SAN JOAQUIN,coincidencia_por_normalizacion,False,"La diferencia de nombre se resuelve automaticamente con normalizacion de mayusculas, espacios y tildes.",codigo_comuna
D,13130,SAN MIGUEL,San Miguel,SAN MIGUEL,coincidencia_por_normalizacion,False,"La diferencia de nombre se resuelve automaticamente con normalizacion de mayusculas, espacios y tildes.",codigo_comuna
D,13131,SAN RAMON,San Ramón,SAN RAMON,coincidencia_por_normalizacion,False,"La diferencia de nombre se resuelve automaticamente con normalizacion de mayusculas, espacios y tildes.",codigo_comuna
D,13132,VITACURA,Vitacura,VITACURA,coincidencia_por_normalizacion,False,"La diferencia de nombre se resuelve automaticamente con normalizacion de mayusculas, espacios y tildes.",codigo_comuna
D,13201,,Puente Alto,PUENTE ALTO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13202,,Pirque,PIRQUE,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13203,,San José de Maipo,SAN JOSE DE MAIPO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13301,,Colina,COLINA,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13302,,Lampa,LAMPA,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13303,,Tiltil,TILTIL,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13401,,San Bernardo,SAN BERNARDO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13402,,Buin,BUIN,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13403,,Calera de Tango,CALERA DE TANGO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13404,,Paine,PAINE,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13501,,Melipilla,MELIPILLA,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13502,,Alhué,ALHUE,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13503,,Curacaví,CURACAVI,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13504,,María Pinto,MARIA PINTO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13505,,San Pedro,SAN PEDRO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13601,,Talagante,TALAGANTE,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13602,,El Monte,EL MONTE,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13603,,Isla de Maipo,ISLA DE MAIPO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13604,,Padre Hurtado,PADRE HURTADO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,13605,,Peñaflor,PENAFLOR,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,14101,,Valdivia,VALDIVIA,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,14102,,Corral,CORRAL,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,14103,,Lanco,LANCO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,14104,,Los Lagos,LOS LAGOS,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,14105,,Máfil,MAFIL,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,14106,,Mariquina,MARIQUINA,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,14107,,Paillaco,PAILLACO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,14108,,Panguipulli,PANGUIPULLI,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,14201,,La Unión,LA UNION,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,14202,,Futrono,FUTRONO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,14203,,Lago Ranco,LAGO RANCO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,14204,,Río Bueno,RIO BUENO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,15101,,Arica,ARICA,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,15102,,Camarones,CAMARONES,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,15201,,Putre,PUTRE,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,15202,,General Lagos,GENERAL LAGOS,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16101,,Chillán,CHILLAN,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16102,,Bulnes,BULNES,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16103,,Chillán Viejo,CHILLAN VIEJO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16104,,El Carmen,EL CARMEN,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16105,,Pemuco,PEMUCO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16106,,Pinto,PINTO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16107,,Quillón,QUILLON,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16108,,San Ignacio,SAN IGNACIO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16109,,Yungay,YUNGAY,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16201,,Quirihue,QUIRIHUE,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16202,,Cobquecura,COBQUECURA,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16203,,Coelemu,COELEMU,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16204,,Ninhue,NINHUE,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16205,,Portezuelo,PORTEZUELO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16206,,Ránquil,RANQUIL,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16207,,Trehuaco,TREHUACO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16301,,San Carlos,SAN CARLOS,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16302,,Coihueco,COIHUECO,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16303,,Ñiquén,NIQUEN,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16304,,San Fabián,SAN FABIAN,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
D,16305,,San Nicolás,SAN NICOLAS,fuera_de_alcance,False,"Codigo comunal presente en la fuente, pero fuera del universo final de 32 comunas.",codigo_comuna
